,tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b,Prediction_A,Prediction_B,Dif_Scores_A.B
370,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,optimistic,-8.23441175940837,-11.119987006733174,How can this statement be described?,optimistic,not optimistic,0.9603887796401978,0.03961116448044777,0.9207776188850403
371,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,honest,-8.23441175940837,-11.119987006733174,How can this statement be described?,honest,not honest,0.007160564884543419,0.9928394556045532,-0.9856789112091064
372,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,funny,-8.23441175940837,-11.119987006733174,How can this statement be described?,funny,not funny,0.0011159128043800592,0.9988841414451599,-0.997768223285675
373,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,amusing,-8.23441175940837,-11.119987006733174,How can this statement be described?,amusing,not amusing,0.02504393830895424,0.9749560952186584,-0.9499121308326721
374,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,calm,-8.23441175940837,-11.119987006733174,How can this statement be described?,calm,not calm,0.02100341022014618,0.9789966344833374,-0.95799320936203
375,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,polite,-8.23441175940837,-11.119987006733174,How can this statement be described?,polite,not polite,0.005032041575759649,0.9949679970741272,-0.9899359345436096
376,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,charismatic,-8.23441175940837,-11.119987006733174,How can this statement be described?,charismatic,not charismatic,0.04997038468718529,0.9500296711921692,-0.9000592827796936
377,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,romantic,-8.23441175940837,-11.119987006733174,How can this statement be described?,romantic,not romantic,0.0613086000084877,0.9386913776397705,-0.877382755279541
378,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,friendly,-8.23441175940837,-11.119987006733174,How can this statement be described?,friendly,not friendly,0.002161961980164051,0.9978380799293518,-0.9956761002540588
379,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,clever,-8.23441175940837,-11.119987006733174,How can this statement be described?,clever,not clever,0.3078390955924988,0.6921609044075012,-0.38432180881500244
380,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,compassionate,-8.23441175940837,-11.119987006733174,How can this statement be described?,compassionate,not compassionate,0.574515163898468,0.425484836101532,0.14903032779693604
381,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,aggressive,-8.23441175940837,-11.119987006733174,How can this statement be described?,aggressive,not aggressive,0.3646761476993561,0.6353238821029663,-0.27064773440361023
382,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,cynical,-8.23441175940837,-11.119987006733174,How can this statement be described?,cynical,not cynical,0.18613556027412415,0.8138644099235535,-0.6277288198471069
383,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,grumpy,-8.23441175940837,-11.119987006733174,How can this statement be described?,grumpy,not grumpy,0.7920218706130981,0.2079780548810959,0.5840438008308411
384,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,nervous,-8.23441175940837,-11.119987006733174,How can this statement be described?,nervous,not nervous,0.7895378470420837,0.21046216785907745,0.5790756940841675
385,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,defensive,-8.23441175940837,-11.119987006733174,How can this statement be described?,defensive,not defensive,0.0101307462900877,0.989869236946106,-0.9797384738922119
386,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,arrogant,-8.23441175940837,-11.119987006733174,How can this statement be described?,arrogant,not arrogant,0.9867026209831238,0.013297416269779205,0.9734051823616028
387,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,impulsive,-8.23441175940837,-11.119987006733174,How can this statement be described?,impulsive,not impulsive,0.9998229146003723,0.00017714906425680965,0.9996457695960999
388,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,patronizing,-8.23441175940837,-11.119987006733174,How can this statement be described?,patronizing,not patronizing,0.00026283555780537426,0.9997372031211853,-0.9994743466377258
389,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,pessimistic,-8.23441175940837,-11.119987006733174,How can this statement be described?,pessimistic,not pessimistic,0.47265535593032837,0.5273446440696716,-0.05468928813934326
390,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,sullen,-8.23441175940837,-11.119987006733174,How can this statement be described?,sullen,not sullen,0.014704469591379166,0.9852955341339111,-0.9705910682678223
391,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,stubborn,-8.23441175940837,-11.119987006733174,How can this statement be described?,stubborn,not stubborn,0.9997047781944275,0.0002952359209302813,0.999409556388855
392,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,egotistical,-8.23441175940837,-11.119987006733174,How can this statement be described?,egotistical,not egotistical,0.0381210595369339,0.9618789553642273,-0.9237579107284546
393,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,rude,-8.23441175940837,-11.119987006733174,How can this statement be described?,rude,not rude,0.08265475928783417,0.9173452854156494,-0.834690511226654
394,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,mean,-8.23441175940837,-11.119987006733174,How can this statement be described?,mean,not mean,0.6258291006088257,0.3741708993911743,0.25165820121765137
395,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,secretive,-8.23441175940837,-11.119987006733174,How can this statement be described?,secretive,not secretive,0.5516751408576965,0.4483247995376587,0.10335034132003784
396,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,bossy,-8.23441175940837,-11.119987006733174,How can this statement be described?,bossy,not bossy,0.9140638709068298,0.08593613654375076,0.8281277418136597
397,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,sarcastic,-8.23441175940837,-11.119987006733174,How can this statement be described?,sarcastic,not sarcastic,0.9604566097259521,0.03954341635107994,0.9209132194519043
398,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,irresponsible,-8.23441175940837,-11.119987006733174,How can this statement be described?,irresponsible,not irresponsible,0.2616513967514038,0.7383486032485962,-0.4766972064971924
399,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,lazy,-8.23441175940837,-11.119987006733174,How can this statement be described?,lazy,not lazy,0.3327466547489166,0.6672533750534058,-0.33450672030448914
400,"Note, we are working on making the whistle sound much louder",1569824665581006850,1579,28286,2022-09-13,selfish,-8.23441175940837,-11.119987006733174,How can this statement be described?,selfish,not selfish,0.5103817582130432,0.4896182417869568,0.020763516426086426
401,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,creative,-7.906368804176403,-10.387107722391603,How can this statement be described?,creative,not creative,0.0003338454698678106,0.9996662139892578,-0.9993323683738708
402,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,adventurous,-7.906368804176403,-10.387107722391603,How can this statement be described?,adventurous,not adventurous,0.0003628170525189489,0.9996371269226074,-0.9992743134498596
403,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,generous,-7.906368804176403,-10.387107722391603,How can this statement be described?,generous,not generous,0.0006468989886343479,0.9993531107902527,-0.9987062215805054
404,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,decisive,-7.906368804176403,-10.387107722391603,How can this statement be described?,decisive,not decisive,0.2003384381532669,0.7996615767478943,-0.5993231534957886
405,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,diplomatic,-7.906368804176403,-10.387107722391603,How can this statement be described?,diplomatic,not diplomatic,9.690874139778316e-05,0.9999030828475952,-0.9998061656951904
406,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,affectionate,-7.906368804176403,-10.387107722391603,How can this statement be described?,affectionate,not affectionate,0.0019208913436159492,0.9980790615081787,-0.9961581826210022
407,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,hardworking,-7.906368804176403,-10.387107722391603,How can this statement be described?,hardworking,not hardworking,0.22611483931541443,0.773885190486908,-0.5477703809738159
408,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,observant,-7.906368804176403,-10.387107722391603,How can this statement be described?,observant,not observant,0.4523918032646179,0.5476081967353821,-0.09521639347076416
409,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,helpful,-7.906368804176403,-10.387107722391603,How can this statement be described?,helpful,not helpful,0.006339201238006353,0.9936608076095581,-0.9873216152191162
410,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,optimistic,-7.906368804176403,-10.387107722391603,How can this statement be described?,optimistic,not optimistic,0.002932357368990779,0.9970676302909851,-0.9941352605819702
411,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,honest,-7.906368804176403,-10.387107722391603,How can this statement be described?,honest,not honest,0.00012324241106398404,0.9998767375946045,-0.999753475189209
412,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,funny,-7.906368804176403,-10.387107722391603,How can this statement be described?,funny,not funny,0.0002036691876128316,0.9997963309288025,-0.999592661857605
413,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,amusing,-7.906368804176403,-10.387107722391603,How can this statement be described?,amusing,not amusing,0.00106786226388067,0.9989321827888489,-0.997864305973053
414,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,calm,-7.906368804176403,-10.387107722391603,How can this statement be described?,calm,not calm,0.0017060847021639347,0.998293936252594,-0.996587872505188
415,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,polite,-7.906368804176403,-10.387107722391603,How can this statement be described?,polite,not polite,3.506462599034421e-05,0.9999649524688721,-0.9999299049377441
416,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,charismatic,-7.906368804176403,-10.387107722391603,How can this statement be described?,charismatic,not charismatic,0.0038719098083674908,0.9961280822753906,-0.9922561645507812
417,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,romantic,-7.906368804176403,-10.387107722391603,How can this statement be described?,romantic,not romantic,0.007412754464894533,0.9925872683525085,-0.9851745367050171
418,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,friendly,-7.906368804176403,-10.387107722391603,How can this statement be described?,friendly,not friendly,2.854898957593832e-05,0.9999715089797974,-0.99994295835495
419,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,clever,-7.906368804176403,-10.387107722391603,How can this statement be described?,clever,not clever,0.030002154409885406,0.9699978232383728,-0.9399956464767456
420,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,compassionate,-7.906368804176403,-10.387107722391603,How can this statement be described?,compassionate,not compassionate,0.025930220261216164,0.9740697741508484,-0.9481395483016968
421,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,aggressive,-7.906368804176403,-10.387107722391603,How can this statement be described?,aggressive,not aggressive,0.35184720158576965,0.648152768611908,-0.2963055670261383
422,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,cynical,-7.906368804176403,-10.387107722391603,How can this statement be described?,cynical,not cynical,0.5003356337547302,0.4996643662452698,0.0006712675094604492
423,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,grumpy,-7.906368804176403,-10.387107722391603,How can this statement be described?,grumpy,not grumpy,0.827360987663269,0.17263905704021454,0.6547219157218933
424,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,nervous,-7.906368804176403,-10.387107722391603,How can this statement be described?,nervous,not nervous,0.7596132159233093,0.2403867393732071,0.5192264914512634
425,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,defensive,-7.906368804176403,-10.387107722391603,How can this statement be described?,defensive,not defensive,0.03832000866532326,0.9616800546646118,-0.9233600497245789
426,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,arrogant,-7.906368804176403,-10.387107722391603,How can this statement be described?,arrogant,not arrogant,0.17386291921138763,0.826137125492096,-0.6522741913795471
427,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,impulsive,-7.906368804176403,-10.387107722391603,How can this statement be described?,impulsive,not impulsive,0.9760410189628601,0.023958973586559296,0.9520820379257202
428,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,patronizing,-7.906368804176403,-10.387107722391603,How can this statement be described?,patronizing,not patronizing,0.0012714855838567019,0.9987284541130066,-0.997456967830658
429,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,pessimistic,-7.906368804176403,-10.387107722391603,How can this statement be described?,pessimistic,not pessimistic,0.44228413701057434,0.557715892791748,-0.1154317557811737
430,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,sullen,-7.906368804176403,-10.387107722391603,How can this statement be described?,sullen,not sullen,0.06678200513124466,0.9332180023193359,-0.8664360046386719
431,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,stubborn,-7.906368804176403,-10.387107722391603,How can this statement be described?,stubborn,not stubborn,0.9994255304336548,0.0005745156668126583,0.9988510012626648
432,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,egotistical,-7.906368804176403,-10.387107722391603,How can this statement be described?,egotistical,not egotistical,0.17228789627552032,0.8277121186256409,-0.6554242372512817
433,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,rude,-7.906368804176403,-10.387107722391603,How can this statement be described?,rude,not rude,0.45665881037712097,0.5433411598205566,-0.08668234944343567
434,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,mean,-7.906368804176403,-10.387107722391603,How can this statement be described?,mean,not mean,0.8080096244812012,0.19199037551879883,0.6160192489624023
435,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,secretive,-7.906368804176403,-10.387107722391603,How can this statement be described?,secretive,not secretive,0.22324107587337494,0.7767589092254639,-0.5535178184509277
436,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,bossy,-7.906368804176403,-10.387107722391603,How can this statement be described?,bossy,not bossy,0.9495851993560791,0.050414860248565674,0.8991703391075134
437,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,sarcastic,-7.906368804176403,-10.387107722391603,How can this statement be described?,sarcastic,not sarcastic,0.8398411273956299,0.16015885770320892,0.6796822547912598
438,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,irresponsible,-7.906368804176403,-10.387107722391603,How can this statement be described?,irresponsible,not irresponsible,0.41397371888160706,0.5860262513160706,-0.1720525324344635
439,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,lazy,-7.906368804176403,-10.387107722391603,How can this statement be described?,lazy,not lazy,0.20630306005477905,0.7936968803405762,-0.5873938202857971
440,But u have to pay in Doge,1569824256388923393,3286,39268,2022-09-13,selfish,-7.906368804176403,-10.387107722391603,How can this statement be described?,selfish,not selfish,0.31793129444122314,0.6820687651634216,-0.3641374707221985
441,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,creative,-7.666657543868129,-10.265746865387335,How can this statement be described?,creative,not creative,0.004037860780954361,0.9959622025489807,-0.9919243454933167
442,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,adventurous,-7.666657543868129,-10.265746865387335,How can this statement be described?,adventurous,not adventurous,0.05325181782245636,0.9467481374740601,-0.8934963345527649
443,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,generous,-7.666657543868129,-10.265746865387335,How can this statement be described?,generous,not generous,0.0008672699332237244,0.9991326928138733,-0.9982654452323914
444,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,decisive,-7.666657543868129,-10.265746865387335,How can this statement be described?,decisive,not decisive,0.9940973520278931,0.005902624223381281,0.9881947040557861
445,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,diplomatic,-7.666657543868129,-10.265746865387335,How can this statement be described?,diplomatic,not diplomatic,2.0863605243448546e-07,0.9999997615814209,-0.9999995231628418
446,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,affectionate,-7.666657543868129,-10.265746865387335,How can this statement be described?,affectionate,not affectionate,2.1582985937129706e-05,0.9999784231185913,-0.9999568462371826
447,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,hardworking,-7.666657543868129,-10.265746865387335,How can this statement be described?,hardworking,not hardworking,0.02263963408768177,0.9773603677749634,-0.9547207355499268
448,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,observant,-7.666657543868129,-10.265746865387335,How can this statement be described?,observant,not observant,0.045887041836977005,0.9541129469871521,-0.9082258939743042
449,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,helpful,-7.666657543868129,-10.265746865387335,How can this statement be described?,helpful,not helpful,0.19034834206104279,0.8096516728401184,-0.6193033456802368
450,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,optimistic,-7.666657543868129,-10.265746865387335,How can this statement be described?,optimistic,not optimistic,0.14279307425022125,0.8572069406509399,-0.7144138813018799
451,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,honest,-7.666657543868129,-10.265746865387335,How can this statement be described?,honest,not honest,0.00011511566117405891,0.999884843826294,-0.9997697472572327
452,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,funny,-7.666657543868129,-10.265746865387335,How can this statement be described?,funny,not funny,0.000507085700519383,0.999492883682251,-0.9989858269691467
453,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,amusing,-7.666657543868129,-10.265746865387335,How can this statement be described?,amusing,not amusing,0.0035172307398170233,0.9964827299118042,-0.9929655194282532
454,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,calm,-7.666657543868129,-10.265746865387335,How can this statement be described?,calm,not calm,7.477617600670783e-06,0.9999924898147583,-0.9999850392341614
455,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,polite,-7.666657543868129,-10.265746865387335,How can this statement be described?,polite,not polite,3.740807130725443e-08,1.0,-0.9999999403953552
456,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,charismatic,-7.666657543868129,-10.265746865387335,How can this statement be described?,charismatic,not charismatic,0.08059459179639816,0.9194054007530212,-0.8388108015060425
457,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,romantic,-7.666657543868129,-10.265746865387335,How can this statement be described?,romantic,not romantic,0.00041142053669318557,0.9995885491371155,-0.9991771578788757
458,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,friendly,-7.666657543868129,-10.265746865387335,How can this statement be described?,friendly,not friendly,7.084943717927672e-06,0.9999929666519165,-0.9999858736991882
459,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,clever,-7.666657543868129,-10.265746865387335,How can this statement be described?,clever,not clever,0.32007402181625366,0.6799259185791016,-0.3598518967628479
460,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,compassionate,-7.666657543868129,-10.265746865387335,How can this statement be described?,compassionate,not compassionate,0.007137819658964872,0.9928621649742126,-0.9857243299484253
461,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,aggressive,-7.666657543868129,-10.265746865387335,How can this statement be described?,aggressive,not aggressive,0.9917992353439331,0.008200748823583126,0.9835984706878662
462,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,cynical,-7.666657543868129,-10.265746865387335,How can this statement be described?,cynical,not cynical,0.01134723424911499,0.988652765750885,-0.97730553150177
463,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,grumpy,-7.666657543868129,-10.265746865387335,How can this statement be described?,grumpy,not grumpy,0.08519516885280609,0.9148047566413879,-0.8296095728874207
464,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,nervous,-7.666657543868129,-10.265746865387335,How can this statement be described?,nervous,not nervous,0.7650859355926514,0.23491404950618744,0.5301718711853027
465,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,defensive,-7.666657543868129,-10.265746865387335,How can this statement be described?,defensive,not defensive,9.981822950066999e-05,0.999900221824646,-0.9998003840446472
466,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,arrogant,-7.666657543868129,-10.265746865387335,How can this statement be described?,arrogant,not arrogant,0.3604756295681,0.6395244002342224,-0.27904877066612244
467,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,impulsive,-7.666657543868129,-10.265746865387335,How can this statement be described?,impulsive,not impulsive,0.9891175627708435,0.010882451198995113,0.978235125541687
468,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,patronizing,-7.666657543868129,-10.265746865387335,How can this statement be described?,patronizing,not patronizing,0.00031800108263269067,0.9996820688247681,-0.9993640780448914
469,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,pessimistic,-7.666657543868129,-10.265746865387335,How can this statement be described?,pessimistic,not pessimistic,0.3044517934322357,0.6955481767654419,-0.3910963833332062
470,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,sullen,-7.666657543868129,-10.265746865387335,How can this statement be described?,sullen,not sullen,0.0018139828462153673,0.9981860518455505,-0.9963720440864563
471,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,stubborn,-7.666657543868129,-10.265746865387335,How can this statement be described?,stubborn,not stubborn,0.971086323261261,0.028913650661706924,0.942172646522522
472,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,egotistical,-7.666657543868129,-10.265746865387335,How can this statement be described?,egotistical,not egotistical,0.004847049713134766,0.9951529502868652,-0.9903059005737305
473,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,rude,-7.666657543868129,-10.265746865387335,How can this statement be described?,rude,not rude,0.42905545234680176,0.5709444880485535,-0.1418890357017517
474,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,mean,-7.666657543868129,-10.265746865387335,How can this statement be described?,mean,not mean,0.7173232436180115,0.2826767861843109,0.43464645743370056
475,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,secretive,-7.666657543868129,-10.265746865387335,How can this statement be described?,secretive,not secretive,0.9224055409431458,0.07759440690279007,0.8448111414909363
476,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,bossy,-7.666657543868129,-10.265746865387335,How can this statement be described?,bossy,not bossy,0.4056946933269501,0.5943053364753723,-0.18861064314842224
477,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,sarcastic,-7.666657543868129,-10.265746865387335,How can this statement be described?,sarcastic,not sarcastic,0.9883408546447754,0.0116592301055789,0.976681649684906
478,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,irresponsible,-7.666657543868129,-10.265746865387335,How can this statement be described?,irresponsible,not irresponsible,0.771705150604248,0.22829483449459076,0.5434103012084961
479,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,lazy,-7.666657543868129,-10.265746865387335,How can this statement be described?,lazy,not lazy,0.676663339138031,0.32333672046661377,0.35332661867141724
480,"Blow the whistle!
https://t.co/RQLDti0ULZ",1569823898442829826,3710,49905,2022-09-13,selfish,-7.666657543868129,-10.265746865387335,How can this statement be described?,selfish,not selfish,0.20071306824684143,0.7992869019508362,-0.5985738039016724
481,@user True,1569791511591813120,83,2207,2022-09-13,creative,-10.78514461473208,-14.065693413192218,How can this statement be described?,creative,not creative,0.008834677748382092,0.9911653399467468,-0.9823306798934937
482,@user True,1569791511591813120,83,2207,2022-09-13,adventurous,-10.78514461473208,-14.065693413192218,How can this statement be described?,adventurous,not adventurous,0.0787232294678688,0.9212767481803894,-0.8425534963607788
483,@user True,1569791511591813120,83,2207,2022-09-13,generous,-10.78514461473208,-14.065693413192218,How can this statement be described?,generous,not generous,0.5375365018844604,0.46246346831321716,0.07507303357124329
484,@user True,1569791511591813120,83,2207,2022-09-13,decisive,-10.78514461473208,-14.065693413192218,How can this statement be described?,decisive,not decisive,0.6634421944618225,0.3365578055381775,0.326884388923645
485,@user True,1569791511591813120,83,2207,2022-09-13,diplomatic,-10.78514461473208,-14.065693413192218,How can this statement be described?,diplomatic,not diplomatic,0.007519806735217571,0.9924801588058472,-0.9849603772163391
486,@user True,1569791511591813120,83,2207,2022-09-13,affectionate,-10.78514461473208,-14.065693413192218,How can this statement be described?,affectionate,not affectionate,0.30677640438079834,0.6932235360145569,-0.38644713163375854
487,@user True,1569791511591813120,83,2207,2022-09-13,hardworking,-10.78514461473208,-14.065693413192218,How can this statement be described?,hardworking,not hardworking,0.6171628832817078,0.3828371465206146,0.23432573676109314
488,@user True,1569791511591813120,83,2207,2022-09-13,observant,-10.78514461473208,-14.065693413192218,How can this statement be described?,observant,not observant,0.7555866241455078,0.24441339075565338,0.5111732482910156
489,@user True,1569791511591813120,83,2207,2022-09-13,helpful,-10.78514461473208,-14.065693413192218,How can this statement be described?,helpful,not helpful,0.4122227728366852,0.5877772569656372,-0.17555448412895203
490,@user True,1569791511591813120,83,2207,2022-09-13,optimistic,-10.78514461473208,-14.065693413192218,How can this statement be described?,optimistic,not optimistic,0.21407008171081543,0.7859299182891846,-0.5718598365783691
491,@user True,1569791511591813120,83,2207,2022-09-13,honest,-10.78514461473208,-14.065693413192218,How can this statement be described?,honest,not honest,0.03979561850428581,0.9602044224739075,-0.9204087853431702
492,@user True,1569791511591813120,83,2207,2022-09-13,funny,-10.78514461473208,-14.065693413192218,How can this statement be described?,funny,not funny,0.0008993277442641556,0.9991006851196289,-0.9982013702392578
493,@user True,1569791511591813120,83,2207,2022-09-13,amusing,-10.78514461473208,-14.065693413192218,How can this statement be described?,amusing,not amusing,0.06623534858226776,0.933764636516571,-0.8675292730331421
494,@user True,1569791511591813120,83,2207,2022-09-13,calm,-10.78514461473208,-14.065693413192218,How can this statement be described?,calm,not calm,0.04627512767910957,0.9537248611450195,-0.9074497222900391
495,@user True,1569791511591813120,83,2207,2022-09-13,polite,-10.78514461473208,-14.065693413192218,How can this statement be described?,polite,not polite,0.0017072830814868212,0.9982927441596985,-0.996585488319397
496,@user True,1569791511591813120,83,2207,2022-09-13,charismatic,-10.78514461473208,-14.065693413192218,How can this statement be described?,charismatic,not charismatic,0.6893892884254456,0.31061071157455444,0.3787785768508911
497,@user True,1569791511591813120,83,2207,2022-09-13,romantic,-10.78514461473208,-14.065693413192218,How can this statement be described?,romantic,not romantic,0.6358035802841187,0.36419641971588135,0.2716071605682373
