tweet,retweet_score,retweet_ln,joy,others,surprise,anger,fear,sadness,disgust
@user @user Starlink is a gamechanger for remote locations,-11.174301060437637,7.268920128193722,0.018741337582468987,0.9041213393211365,0.02878769487142563,0.01058158464729786,0.010295704007148743,0.019717518240213394,0.007754798978567123
One of the best features of Model X http,-9.525215689216878,8.918650278126863,0.05098463222384453,0.8971960544586182,0.03425197675824165,0.0026403311640024185,0.003908310551196337,0.007616001181304455,0.003402698552235961
@user @user Teslas are the most made-in-USA vehicles,-10.458041300924823,7.985824666418917,0.051812902092933655,0.8156156539916992,0.052418868988752365,0.027299100533127785,0.0165812149643898,0.022165287286043167,0.014106934890151024
@user Total scam,-12.205541342304233,6.238324625039508,0.1167679876089096,0.47144603729248047,0.1153494343161583,0.14761017262935638,0.022809524089097977,0.06389664113521576,0.06212017685174942
@user My calves are bigger tho,-12.87171192539516,5.572154032177765,0.0537862554192543,0.6520755290985107,0.07611452043056488,0.046688541769981384,0.03900514543056488,0.10750438272953033,0.02482563629746437
"To think that Fremont was just a derelict building &amp; Giga Nevada was just rocks &amp; bushes when started!

California used to have a dozen car factories. NUMMI was last to close. Now, Tesla Fremont is the biggest car factory in North America!",-10.628255425537736,7.8156105320351905,0.0799640417098999,0.7460135221481323,0.06431270390748978,0.0317254438996315,0.015283269807696342,0.049150511622428894,0.013550537638366222
Congrats to Tesla Fremont + Giga Nevada for making their 2 millionth car!,-9.593205038555775,8.850660919017152,0.9099533557891846,0.06751925498247147,0.011059782467782497,0.004498934838920832,0.0016046909149736166,0.00294289318844676,0.0024211076088249683
Please vote your shares with Tesla! http,-10.444858744328972,7.999007213243955,0.02589068002998829,0.9473109245300293,0.01125112920999527,0.0034824784379452467,0.003309564432129264,0.005780951119959354,0.0029741714242845774
@user Yeah,-12.60905522051032,5.834810737062605,0.19790031015872955,0.4625642001628876,0.1209779903292656,0.06858045607805252,0.0296578798443079,0.08128750324249268,0.03903168439865112
@user @user It’s a start. About 1000 times more mass to orbit per year will be needed to make life multiplanetary.,-11.405082416184385,7.038783541388542,0.03818083554506302,0.8304200172424316,0.046164821833372116,0.020299077033996582,0.017882926389575005,0.03521028161048889,0.011842080391943455
@user Already did it,-10.336748486822536,8.10711747075039,0.1911015808582306,0.5721761584281921,0.08308271318674088,0.049177274107933044,0.013780019246041775,0.054094698280096054,0.03658764436841011
"@user Haha damn, maybe I should take off my shirt more often … free the nip!! 
(already back in the factory btw)",-10.474854176466447,7.969011781106478,0.18146096169948578,0.7702902555465698,0.02314566634595394,0.005132672842592001,0.003415103768929839,0.01400116365402937,0.002554212464019656
@user Still needs a few tweaks,-13.068587549888761,5.375278407684165,0.016758764162659645,0.883175253868103,0.04971218481659889,0.007502268999814987,0.01121345441788435,0.02369431033730507,0.007943772710859776
@user @user A classic 🤣,-13.900571175302922,4.543294782270004,0.22319947183132172,0.7278299331665039,0.03308768942952156,0.005291495937854052,0.0021743588149547577,0.0052560786716639996,0.0031609563156962395
"@user I remember the 70’s, which means I’m definitely not spring chicken",-12.191962074407037,6.251903883165888,0.10758979618549347,0.6713395118713379,0.05492941290140152,0.017012175172567368,0.016680290922522545,0.1179044172167778,0.014544420875608921
"@user Arguably, we know more than nothing. “Death &amp; taxes are a certainty” – BF.",-11.205369116678561,7.238496840894365,0.006095843389630318,0.8871650695800781,0.020397504791617393,0.029702331870794296,0.014995594508945942,0.02885398641228676,0.012789761647582054
@user @user Earth is basically empty of humans,-10.165992077510834,8.278428259199071,0.03598426654934883,0.7155481576919556,0.047864824533462524,0.07938192784786224,0.013188375160098076,0.08729568868875504,0.020736757665872574
@user Exactly,-12.627309176746701,5.817111159963204,0.19862022995948792,0.40652191638946533,0.10534952580928802,0.09795790165662766,0.03553815931081772,0.1009959876537323,0.05501636490225792
"@user Tbh, it’s good motivation to work out, eat healthier &amp; maybe take my shirt off outside more than once a year haha",-10.36842764370502,8.076515327552329,0.4239031672477722,0.48192137479782104,0.02227342315018177,0.01577410288155079,0.007594756316393614,0.03864440694451332,0.00988881103694439
@user 16 years ago,-13.107404891556032,5.337538079701318,0.1356811374425888,0.5517129302024841,0.06578989326953888,0.04118144139647484,0.016027512028813362,0.16241705417633057,0.02719000168144703
@user Upgrades!,-10.806263147381236,7.638679823876112,0.7111603617668152,0.21335434913635254,0.03461601212620735,0.014333629049360752,0.004747516009956598,0.012938457541167736,0.00884956680238247
@user Sounds bad,-12.947774745964146,5.497168225293202,0.0258843544870615,0.6360358595848083,0.07281139492988586,0.04166589304804802,0.06435877084732056,0.12035311758518219,0.0388905368745327
"@user Is this the real life?
Is this just fantasy?
Caught in a landside,
No escape from reality",-10.396474227588467,8.048468743668883,0.015508546493947506,0.6024248600006104,0.27893540263175964,0.03592349961400032,0.020930079743266106,0.027255719527602196,0.01902187615633011
Optimus Primed http,-8.508978233714956,9.936487030799237,0.007836396805942059,0.9738255143165588,0.008962971158325672,0.0018107882933691144,0.0021967911161482334,0.003971569240093231,0.0013960950309410691
"@user @user @user @user I’m rubber, they’re glue",-13.18796989248641,5.2574953720277815,0.07669539749622345,0.7952989935874939,0.039655473083257675,0.026201196014881134,0.015432590618729591,0.03210526704788208,0.014611108228564262
@user @user @user Interesting. Smart move by China. Expendable rockets have no future.,-11.985560810136658,6.459904454377535,0.03557075932621956,0.7494394779205322,0.11684215068817139,0.012679935432970524,0.030787542462348938,0.03711211681365967,0.017568044364452362
"@user @user @user @user Congrats on an incredible company with Airbnb, now for Book 2!",-12.257201141431603,6.18826412308259,0.959639847278595,0.02029329538345337,0.011907024309039116,0.0026078312657773495,0.0011341230710968375,0.002325844718143344,0.002092098817229271
@user @user True,-12.765292655497124,5.680172609017068,0.17897740006446838,0.46096065640449524,0.10516384989023209,0.08447917550802231,0.03557422757148743,0.08560659736394882,0.04923812299966812
"@user Service turns on next month, which is same time required to deliver a user terminal, so order now at http",-12.631760368817396,5.814130531825066,0.014743641950190067,0.9359322190284729,0.013130749575793743,0.006246179807931185,0.005707829259335995,0.019250858575105667,0.004988561384379864
Excited to work with Tesla Service to enable same-hour service as often as possible! Applying Formula 1 pit crew techniques to Teslas.,-9.550809368888295,8.895081531754167,0.9336251616477966,0.042499855160713196,0.012022364884614944,0.004272493068128824,0.0023314133286476135,0.002821308793500066,0.002427425468340516
@user Major volcanic eruptions are underappreciated as civilizational risks,-12.350066338210238,6.095824562432225,0.012217815034091473,0.6844383478164673,0.06191764026880264,0.03391723334789276,0.0991947129368782,0.08662302792072296,0.021691277623176575
@user Tough times,-11.11417601867544,7.331714969726466,0.00953755248337984,0.09959368407726288,0.010759892873466015,0.02210034430027008,0.03955107182264328,0.803073525428772,0.01538392435759306
"Starlink now available in 36 countries!
https://t.co/nH1zPfd2Om",-9.589372491382049,8.856518497019858,0.07674313336610794,0.8815959095954895,0.021771756932139397,0.004792376421391964,0.004951226990669966,0.006639543920755386,0.00350606394931674
Congrats to SpaceX team on record number of launches! http,-10.413530840477405,8.0323601479245,0.7719195485115051,0.19902817904949188,0.015822850167751312,0.003973537124693394,0.0019339966820552945,0.004160177893936634,0.0031617293134331703
"@user Self-driving electric cars will be all that matters. 

Gas car without autonomy will be like riding a horse &amp; using a flip phone. That still happens, but it’s niche.",-11.773140187529284,6.673297967767654,0.027213355526328087,0.8698184490203857,0.01547507755458355,0.03023037128150463,0.007812900468707085,0.04038085788488388,0.00906909815967083
@user Software is the key to the future,-11.30836512125259,7.138073034044347,0.07714035362005234,0.8824914693832397,0.014843643642961979,0.006746569648385048,0.004686275497078896,0.010183189995586872,0.003908528946340084
@user Falcon rising through fog,-11.413813894268932,7.0326242610280065,0.025401588529348373,0.8739426136016846,0.057637978345155716,0.0050044856034219265,0.014857560396194458,0.017853209748864174,0.005302706733345985
@user Falcon over the moon,-10.894200867736137,7.552237287560802,0.1962531954050064,0.6804230809211731,0.04170597344636917,0.021389858797192574,0.012664583511650562,0.036392636597156525,0.011170686222612858
From SJM http,-10.327635158316903,8.118802996980035,0.01449935045093298,0.9562556147575378,0.009723195806145668,0.004457922652363777,0.0034629153087735176,0.0073562427423894405,0.004244823474436998
@user Great thread,-12.700234964756785,5.746203190540153,0.8472481369972229,0.07790932804346085,0.043545931577682495,0.009038548916578293,0.004743626806885004,0.009517948143184185,0.007996371015906334
@user @user Deep history memes rock,-13.571240832095786,4.875197323201151,0.4079838693141937,0.5333021283149719,0.02293410897254944,0.009177102707326412,0.005480549298226833,0.013676934875547886,0.007445270195603371
@user @user @user Should be a major improvement with respect to complex left turns,-13.435802861200681,5.0106352940962555,0.017987500876188278,0.9178926348686218,0.03114323504269123,0.006709971930831671,0.01007135771214962,0.011382349766790867,0.004812911618500948
@user @user @user Maybe end of this week. Team is working hard on it.,-13.409485552883309,5.0369526024136295,0.01518380455672741,0.8954046964645386,0.033350951969623566,0.004551817197352648,0.011539843864738941,0.035479769110679626,0.004489000421017408
@user @user 🤔 indeed,-14.287555071937266,4.1588830833596715,0.007374478969722986,0.8465911746025085,0.11847929656505585,0.003628878155723214,0.008903802372515202,0.009805492125451565,0.0052169254049658775
"The amount of attention on me has gone supernova, which super sucks. Unfortunately, even trivial articles about me generate a lot of clicks :(

Will try my best to be heads down focused on doing useful things for civilization.",-8.48261511147549,9.96430039193264,0.008062758482992649,0.16418327391147614,0.005619395989924669,0.038695015013217926,0.014645185321569443,0.7519669532775879,0.016827508807182312
@user @user @user @user Mostly just that the media is a click maximizing machine and a story involving me gets a lot of clicks,-12.300586245739233,6.1463292576688975,0.05507497861981392,0.8333814740180969,0.02076498419046402,0.023296313360333443,0.019801992923021317,0.0313095897436142,0.01637064479291439
All Teslas come with a free karaoke app http,-8.999292016564018,9.447623486844112,0.035196173936128616,0.9345399141311646,0.014657225459814072,0.0014160963473841548,0.004816750064492226,0.007102339528501034,0.002271422650665045
Das Baby would be a hit!,-11.356838667632038,7.090076835776092,0.24891161918640137,0.5020830631256104,0.18533465266227722,0.010887308046221733,0.01730252429842949,0.024947011843323708,0.010533739812672138
@user The media is a click-seeking machine dressed up as a truth-seeking machine,-11.411646904127034,7.035268599281097,0.010646536946296692,0.8468794822692871,0.028715457767248154,0.055560387670993805,0.0202429611235857,0.00964521337300539,0.028309978544712067
"@user @user @user ______, ______ your 👖 are on 🔥 http",-11.257747764987807,7.1891677384203225,0.009184646420180798,0.9701762795448303,0.013127184472978115,0.0016942400252446532,0.001813211478292942,0.002603188855573535,0.0014012594474479556
@user @user @user @user Sure seems that way,-13.449703229644015,4.997212273764115,0.01573462411761284,0.8651362061500549,0.06158386543393135,0.012289750389754772,0.011850262992084026,0.02474251575767994,0.008662713691592216
@user The real problem here is that @user has zero journalistic integrity,-11.424047417325488,7.022868086082641,0.007940325886011124,0.3920039236545563,0.008392184972763062,0.44131356477737427,0.021926511079072952,0.05400455743074417,0.07441893219947815
@user A picture is worth 1000 tweets,-11.969943140518447,6.476972362889683,0.33817610144615173,0.4585758447647095,0.055663641542196274,0.02758556790649891,0.008603095076978207,0.08655024319887161,0.024845484644174576
"@user Yeah, that was Sergey and me yesterday afternoon!",-10.235161106032933,8.211754397375197,0.17150455713272095,0.6806548237800598,0.06616231054067612,0.015626175329089165,0.01086174976080656,0.04541004076600075,0.0097803408280015
"Single-piece casting reduces weight, greatly simplifies factory, increases ride quality &amp; reduces road noise http",-9.756105195828084,8.690810307580046,0.1328098177909851,0.8194184303283691,0.018184063956141472,0.008019055239856243,0.005189263261854649,0.010110229253768921,0.0062691629864275455
@user @user @user @user @user @user @user @user @user @user Good article,-12.335448163905452,6.111467339502679,0.4760388433933258,0.42913851141929626,0.05669012293219566,0.010232100263237953,0.006598262116312981,0.011835239827632904,0.009466988034546375
What video games have you enjoyed most over past year or two?,-9.083682385328805,9.363233118079325,0.11144311726093292,0.8053489923477173,0.040569745004177094,0.010178904049098492,0.0060865385457873344,0.020084571093320847,0.006288150791078806
@user More evidence for the simulation,-11.054883935893539,7.392031567514591,0.01682722382247448,0.8108971118927002,0.07464063912630081,0.025963613763451576,0.027171267196536064,0.02590559609234333,0.018594590947031975
"Movie idea: Boss Baby meets Das Boot
Das Baby – “Hijinks on the High Seas!”",-10.123549808972049,8.323365694436081,0.17230336368083954,0.7730581164360046,0.038636643439531326,0.004008773248642683,0.0038054264150559902,0.00533598568290472,0.0028517842292785645
@user @user Lmaooo absolutely 🤣🤣,-13.31111695920616,5.135798437050262,0.16120192408561707,0.7215682864189148,0.05947218835353851,0.02307266741991043,0.00627064798027277,0.012692717835307121,0.01572158746421337
@user @user Nope,-12.953853952915873,5.493061443340548,0.10048117488622665,0.7234441041946411,0.05962700769305229,0.029325323179364204,0.011746436357498169,0.054722752422094345,0.020653262734413147
"@user @user @user @user Call them out on it, I guess. WSJ is supposed to have a high standard for journalism and, right now, they are way sub tabloid.

WSJ should be running stories that actually matter to their readers and have solid factual basis, not third-party random hearsay.",-11.250228825422072,7.19668657083435,0.00793729443103075,0.8951629996299744,0.009733648039400578,0.0521671324968338,0.008835897780954838,0.012176868505775928,0.01398618146777153
"@user @user @user WSJ has run so many bs hit pieces on me and Tesla I’ve lost count! It’s embarrassing for them, frankly.

They once wrote an article saying FBI was about to arrest me, so I called FBI to ask what’s up and they said WSJ article was total bs.

Just more shortseller fud.",-10.473071020311735,7.973844375944687,0.01119691226631403,0.07180693000555038,0.015228787437081337,0.646258533000946,0.018696783110499382,0.019350705668330193,0.21746139228343964
@user Haven’t even had sex in ages (sigh),-9.685052022981695,8.761863373274727,0.038232143968343735,0.6559625267982483,0.07003504037857056,0.046062055975198746,0.02689717896282673,0.13326463103294373,0.029546407982707024
"@user @user Yeah, the character assassination attacks have reached a new level this year, but the articles are all nothing-burgers. 

I work crazy hours, so there just isn’t much time for shenanigans.

None of the key people involved in these alleged wrongdoings were even interviewed!",-11.419600882216645,7.027314514039777,0.010728675872087479,0.20593538880348206,0.028513478115200996,0.6000046730041504,0.029039693996310234,0.028120215982198715,0.0976579487323761
"@user This is total bs. Sergey and I are friends and were at a party together last night!

I’ve only seen Nicole twice in three years, both times with many other people around. Nothing romantic.",-9.581321397353697,8.865593998902725,0.0484568327665329,0.19334900379180908,0.040965691208839417,0.48698756098747253,0.01663339138031006,0.06612266600131989,0.1474849134683609
Ironic that Disney would disparage an entire class of rodents when their main character is a rodent – jealous maybe?,-10.904171850887872,7.54274354536855,0.019810209050774574,0.7687928676605225,0.08535522222518921,0.050918422639369965,0.01781647838652134,0.020014071837067604,0.03729270398616791
"The dark origin of the lemming mass suicide myth …
https://t.co/wn7vg2mUjr",-10.192386514316677,8.254528881939745,0.003233031602576375,0.9401165246963501,0.026174398139119148,0.004877941217273474,0.011973699554800987,0.010187258012592793,0.003437070408836007
@user Thanks Jeff 💕,-11.75271629212372,6.694562058521095,0.7638679146766663,0.2129405438899994,0.009238787926733494,0.0029469116125255823,0.0013466940727084875,0.006985611282289028,0.0026736045256257057
@user @user @user Sickonolfi’s pack of attack chihuahuas are burning up phone lines today for revenge after his bogus article 🤣🤣,-12.743495875988616,5.703782474656201,0.06636078655719757,0.8595809936523438,0.027493063360452652,0.02167026698589325,0.00493668531998992,0.0070462776347994804,0.012911987490952015
@user Exactly,-12.042049892613974,6.405228458030842,0.19862022995948792,0.40652191638946533,0.10534952580928802,0.09795790165662766,0.03553815931081772,0.1009959876537323,0.05501636490225792
"@user @user @user @user Good point, will do",-12.236678273620164,6.210600077024653,0.18605796992778778,0.687480092048645,0.05036281421780586,0.013100849464535713,0.015116141177713871,0.035260528326034546,0.012621534056961536
@user Sub lightspeed is all that’s needed to be interstellar. Intergalactic is tough.,-11.90538998473369,6.542471960506805,0.013858712278306484,0.8735251426696777,0.051231611520051956,0.005865601822733879,0.01661939173936844,0.03312669321894646,0.005772764794528484
The media is a click-seeking machine dressed up as a truth-seeking machine,-7.815160506108027,10.632701439132466,0.00849839486181736,0.8884596824645996,0.023974688723683357,0.03267672657966614,0.0189848393201828,0.0074792830273509026,0.01992642693221569
This is compatible with existing religions – surely God would want us to see Creation?,-10.019062904586852,8.428799040653642,0.005374766420572996,0.9072224497795105,0.043699417263269424,0.003162604523822665,0.011453058570623398,0.02518593706190586,0.00390175124630332
"A new philosophy of the future is needed. I believe it should be curiosity about the Universe – expand humanity to become a multiplanet, then interstellar, species to see what’s out there.",-8.9151482610226,9.532713684217894,0.015891922637820244,0.9482073187828064,0.013814212754368782,0.0038294964469969273,0.006786976475268602,0.008789679035544395,0.0026803247164934874
@user A new philosophy of the future is needed,-12.561757913790338,5.886104031450156,0.010486256331205368,0.935192883014679,0.022605573758482933,0.006176950875669718,0.010630030184984207,0.01065788883715868,0.004250400234013796
"@user @user @user Moreover, I talked to Sergey yesterday and he says neither he nor anyone he knows has talked to WSJ",-12.134313898963399,6.313548046277095,0.006861536297947168,0.9419438242912292,0.018087489530444145,0.004246835131198168,0.006890773773193359,0.018155930563807487,0.0038135426584631205
"@user @user As a “public person”, standard to win a defamation lawsuit against a news org is almost impossible. They could say I’m Satan and the “source” is their psychic!

Nicole is not a public person, so could win. I hope she sues them. @user has done so many fake hit pieces.",-11.401214667391738,7.046647277848756,0.010870510712265968,0.17146500945091248,0.013459711335599422,0.5758850574493408,0.015007847920060158,0.028227897360920906,0.18508398532867432
@user @user Seriously,-13.036215893385455,5.4116460518550396,0.09718266874551773,0.4460693597793579,0.17539866268634796,0.1274808943271637,0.037728097289800644,0.04525249823927879,0.07088775187730789
@user Business Insider (Trading) is not a real publication,-10.842967464428874,7.60489448081162,0.008158559910953045,0.8892496824264526,0.01162027195096016,0.03452768921852112,0.009618831798434258,0.0341479517519474,0.012676889076828957
"@user @user @user @user @user Yeah, but that was 8000 years ago",-13.341916471339914,5.10594547390058,0.055866092443466187,0.7349103093147278,0.04798191413283348,0.05502130836248398,0.012029634788632393,0.07983768731355667,0.014353032223880291
@user @user @user @user That would be nice,-13.485017305248737,4.962844630259907,0.18995827436447144,0.6442257165908813,0.07563605159521103,0.019503343850374222,0.02116214670240879,0.030576001852750778,0.018938453868031502
@user @user @user @user @user 🤣🤣 Exactly,-13.803471036367272,4.6443908991413725,0.07801194489002228,0.8996254801750183,0.01030047982931137,0.004966652020812035,0.001250909292139113,0.002927399007603526,0.0029171654023230076
"@user @user @user @user Weirdly, some publications still print millions of paper copies every day!",-13.50621951289934,4.941642422609304,0.05468238145112991,0.7381899952888489,0.05824035033583641,0.057110875844955444,0.01479907613247633,0.054494887590408325,0.02248246595263481
"@user @user @user @user 99% of journalism is reading someone else’s story on the Internet, changing it up a little &amp; pressing send",-12.14524295976374,6.302618975744905,0.014491981826722622,0.9052916169166565,0.014361181296408176,0.02266918309032917,0.010051512159407139,0.022342605516314507,0.0107917794957757
"@user @user @user Sickonolfi has zero journalistic integrity
https://t.co/gOjDQEOmwJ",-12.13250393398631,6.315358001522335,0.006483105942606926,0.2823948562145233,0.015257575549185276,0.4839421212673187,0.020890384912490845,0.024675827473402023,0.1663561463356018
Much harder to make friends than enemies. My skill at the latter is improving.,-8.455724981544652,9.992642463847021,0.5517321825027466,0.35904166102409363,0.03258182108402252,0.008961241692304611,0.01155180111527443,0.028612516820430756,0.007518821395933628
"@user We’re working super hard on 10.13, but it isn’t ready yet",-12.92333150036399,5.5254529391317835,0.015318987891077995,0.8021079897880554,0.03924378752708435,0.013752490282058716,0.021629698574543,0.09833717346191406,0.009609987027943134
@user Wikipedia is losing its objectivity @user,-9.973872640336143,8.474911799159631,0.004156187176704407,0.8690396547317505,0.03273245319724083,0.014089401811361313,0.019265534356236458,0.05057558789849281,0.0101410998031497
"I can’t say for sure that Starship will reach escape velocity, but my hubris certainly has",-9.79113389538428,8.657650544111494,0.04546136409044266,0.809860110282898,0.05640985444188118,0.0034026592038571835,0.02397693507373333,0.05533764883875847,0.005551439244300127
@user We should thank farmers more,-10.639243114842364,7.80954132465341,0.09507511556148529,0.6673259735107422,0.022380957379937172,0.09641039371490479,0.013820291496813297,0.0647997334599495,0.04018748179078102
@user Products that bring joy are rare,-11.314690718302908,7.134093721192866,0.2488754838705063,0.6440841555595398,0.043271444737911224,0.010472164489328861,0.015403701923787594,0.022647887468338013,0.015245175920426846
@user Too early to say for sure,-13.08749227378635,5.3612921657094255,0.025633448734879494,0.8154234886169434,0.05336013808846474,0.01731102354824543,0.01695304736495018,0.05527740716934204,0.016041545197367668
@user Would be unwise to risk that it is not,-11.89770410445237,6.551080335043404,0.012447192333638668,0.7990627884864807,0.03916328400373459,0.02216333895921707,0.023980628699064255,0.08561237901449203,0.017570460215210915
More Tesla commodity prices are trending down than up fwiw,-10.656022718679248,7.792761720816526,0.008965379558503628,0.8468704223632812,0.04767899215221405,0.02103700116276741,0.030573997646570206,0.03269364684820175,0.012180735357105732
Inflation might be trending down,-9.08933464493175,9.359449794564023,0.00626660231500864,0.7971367239952087,0.055317532271146774,0.014231355860829353,0.06160746514797211,0.05088288336992264,0.014557288028299809
@user @user @user Thanks for your support over the years,-12.69939145358752,5.749392985908253,0.8944178223609924,0.07295068353414536,0.010276769287884235,0.007324471138417721,0.0016708640614524484,0.008863924071192741,0.004495502449572086
@user @user @user Sigh,-13.785799844845235,4.663439094112067,0.09172139316797256,0.7102009057998657,0.056964728981256485,0.05931411311030388,0.013049752451479435,0.04132535681128502,0.027423784136772156
Off to the Races set to Harley Quinn http,-10.499089051305283,7.950149887652018,0.0388559065759182,0.9226121306419373,0.024871328845620155,0.0009912073146551847,0.004562288988381624,0.006206763908267021,0.0019005071371793747
@user We live in interesting times,-12.437971774271597,6.0112671744041615,0.017064666375517845,0.8487002849578857,0.05965961888432503,0.0067981635220348835,0.01843922771513462,0.04051722586154938,0.008820795454084873
"Some people are no nonsense, but, personally, I like a little nonsense",-8.825333032557543,9.623905916118215,0.03596446290612221,0.7799407243728638,0.015428263694047928,0.047872982919216156,0.020229920744895935,0.055708013474941254,0.044855594635009766
Interaction with almost all twitter accounts seem to be much lower in recent weeks &amp; days. Accurate?,-9.431998006665408,9.01724094201035,0.012818746268749237,0.8287083506584167,0.07257222384214401,0.011857082135975361,0.02566624991595745,0.0384211428463459,0.009956262074410915
Saxon http,-10.347561201221186,8.101677747454572,0.023828307166695595,0.9452986717224121,0.015476062893867493,0.0023790413979440928,0.003508061170578003,0.007485669106245041,0.002024071291089058
@user Based,-12.543877100621188,5.905361848054571,0.22867944836616516,0.3558092415332794,0.13275547325611115,0.10510943084955215,0.0365760438144207,0.08072425425052643,0.06034613028168678
Friend made this for me 2 years ago http,-9.946144681639023,8.503094267036737,0.04084036871790886,0.903867781162262,0.010203707031905651,0.003545578569173813,0.003446699818596244,0.03466087952256203,0.003435000078752637
Try voice command “open butthole” on your Tesla,-9.211088876060309,9.23815007261545,0.036156099289655685,0.9194139838218689,0.013250038027763367,0.010480423457920551,0.004166223108768463,0.01167851872742176,0.004854790400713682
@user Great style,-11.955485108824073,6.493753839851686,0.8395740985870361,0.07537389546632767,0.047500692307949066,0.011283855885267258,0.005806830711662769,0.010627806186676025,0.00983278825879097
@user @user @user @user @user Good point. Time to move on from hybrid cars. That was a phase.,-11.623778912420452,6.825460036255307,0.10236263275146484,0.8082510232925415,0.05335794761776924,0.006135666277259588,0.007478311657905579,0.017374981194734573,0.005039423704147339
"@user @user 10.13 is probably a week or so away, but yes. People outside of California will notice improvements the most.",-13.006821238153965,5.442417710521793,0.018748339265584946,0.8812476396560669,0.024524735286831856,0.007381896022707224,0.015120147727429867,0.04751930013298988,0.005457951221615076
"If our reality is actually an alien soap opera, our ratings would be 🚀💥💫",-9.109126677071583,9.340666633651757,0.03278603404760361,0.937949538230896,0.015060756355524063,0.0026010952424257994,0.002427227795124054,0.0068548135459423065,0.0023205308243632317
Maybe free some people in jail for weed here too? http,-7.705320638428222,10.744472672295117,0.00754502322524786,0.8723763823509216,0.04837982729077339,0.025122616440057755,0.012979726307094097,0.014244569465517998,0.01935182511806488
@user @user Good thread,-13.49396625312208,4.955827057601261,0.4492656886577606,0.4598756432533264,0.046813126653432846,0.012648630887269974,0.006740157958120108,0.014068768359720707,0.010588018223643303
Still time to vote! http,-10.73356830563569,7.716906135298388,0.03889092803001404,0.9265294671058655,0.018220633268356323,0.0035014254972338676,0.003627964062616229,0.006100953556597233,0.003128682030364871
X ❤️ Doges,-10.2879581907939,8.162516250140179,0.12598460912704468,0.8332187533378601,0.012254216708242893,0.004538719542324543,0.002940715756267309,0.01782829873263836,0.003234732197597623
@user So much water under the bridge since then,-13.575277117732925,4.875197323201151,0.03184790164232254,0.5759391188621521,0.23319637775421143,0.05719105899333954,0.024135205894708633,0.04857166111469269,0.02911859191954136
@user Yeah,-13.203450262002551,5.247024072160486,0.19790031015872955,0.4625642001628876,0.1209779903292656,0.06858045607805252,0.0296578798443079,0.08128750324249268,0.03903168439865112
@user @user @user Maybe Twitter can become that,-12.878320301985273,5.572154032177765,0.015782026574015617,0.9156521558761597,0.023447232320904732,0.005692716222256422,0.007780418731272221,0.02520015276968479,0.006445320788770914
"@user @user @user It sure is hard to find a news source that’s accurate, relevant &amp; not totally depressing! 

Old-school version of The Economist &amp; Jon Stewart Daily Show / Colbert Report were great.",-12.601149554216178,5.849324779946859,0.20093917846679688,0.7309891581535339,0.019627518951892853,0.013268996961414814,0.0031136011239141226,0.025675522163510323,0.006386090535670519
@user Floki pic tomorrow,-11.276516014406244,7.173958319756794,0.07902081310749054,0.8044054508209229,0.032413043081760406,0.012535902671515942,0.007462834473699331,0.05554458498954773,0.008617385290563107
"@user @user The media has strong negative bias &amp; are driven by clicks (they can’t help it).

Unfortunately, I generate lots of clicks.

But these things move in cycles.

When it starts boring readers to knock me down, they will build me up. 

This cycle has happened so many times …",-12.055212736047588,6.395261598115449,0.01601291447877884,0.7015215754508972,0.0141020268201828,0.0648287907242775,0.050090450793504715,0.11754459887742996,0.03589967265725136
Thanksgiving last year after watching one too many episodes of Vikings http,-8.88533076888092,9.565143565282119,0.09462732821702957,0.8070473074913025,0.05166136473417282,0.006846956443041563,0.0052918968722224236,0.02718403749167919,0.007341097109019756
Just came across this pretty good CNBC piece on SpaceX &amp; Starship http,-10.231266247952245,8.21959545417708,0.05318114906549454,0.8932552933692932,0.03704629838466644,0.0018785316497087479,0.005303462501615286,0.005923728458583355,0.003411572892218828
"@user That estimate seems high, but the point is valid",-13.407436585210078,5.043425116919247,0.014442150481045246,0.8552901744842529,0.028436560183763504,0.019249755889177322,0.015880119055509567,0.05718712881207466,0.00951412320137024
Worth reading. This is a close match for my philosophy. http,-9.89175910763588,8.559102594493448,0.009974858723580837,0.9624709486961365,0.014715619385242462,0.0011606636689975858,0.003763878019526601,0.006540779955685139,0.0013732772786170244
@user @user @user @user @user Cool,-12.205427495605242,6.246106765481563,0.6613790392875671,0.26909589767456055,0.04322558641433716,0.007677961140871048,0.005086254328489304,0.005073880776762962,0.008461372926831245
The ratio of digital to biological compute is growing fast. Worth tracking.,-9.575967569096253,8.875566691990551,0.03505359962582588,0.8251307606697083,0.06992755085229874,0.010003143921494484,0.02071378566324711,0.029794493690133095,0.009376538917422295
@user A *successful* orbital flight is probably between 1 and 12 months from now,-12.186233048349095,6.26530121273771,0.006210677325725555,0.874839186668396,0.04265045002102852,0.013941080309450626,0.016198761761188507,0.038118552416563034,0.0080413231626153
@user I had more kids in Q2 than they made cars!,-10.24943643631465,8.202482446576537,0.30294162034988403,0.38023269176483154,0.1316339522600174,0.044990118592977524,0.0415818952023983,0.06322208046913147,0.03539770469069481
@user @user @user @user Stone of Destiny,-13.231563057812862,5.220355825078324,0.09889110922813416,0.795494794845581,0.05027933418750763,0.01845913752913475,0.00959638599306345,0.017634551972150803,0.00964472908526659
@user @user Was a fun hang,-11.729289088035738,6.7226297948554485,0.7740625739097595,0.14590872824192047,0.032869886606931686,0.013483870774507523,0.003956953529268503,0.023305417969822884,0.00641256058588624
